configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
default_60,17_inspirento,com.allenstudio.ir.util.XmlElement,9,268,372,72
default_60,17_inspirento,com.allenstudio.ir.util.XmlElement,10,246,372,66
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,1,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,2,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,3,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,4,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,5,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,6,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,7,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,8,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,9,99,208,48
default_60,17_inspirento,com.allenstudio.ir.ui.MainMenu,10,99,208,48
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,1,46,118,39
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,2,48,118,41
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,3,47,118,40
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,4,48,118,41
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,5,48,118,41
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,6,46,118,39
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,7,47,118,40
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,8,47,118,40
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,9,47,118,40
default_60,18_jsecurity,org.jsecurity.web.filter.authc.BasicHttpAuthenticationFilter,10,46,118,39
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,1,104,217,48
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,2,115,217,53
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,3,108,217,50
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,4,97,217,45
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,5,116,217,53
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,6,113,217,52
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,7,103,217,47
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,8,104,217,48
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,9,113,217,52
default_60,18_jsecurity,org.jsecurity.web.DefaultWebSecurityManager,10,110,217,51
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,1,326,566,58
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,2,366,566,65
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,3,335,566,59
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,4,324,566,57
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,5,383,566,68
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,6,371,566,66
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,7,350,566,62
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,8,364,566,64
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,9,361,566,64
default_60,18_jsecurity,org.jsecurity.util.AntPathMatcher,10,348,566,61
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,1,253,647,39
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,2,200,647,31
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,3,201,647,31
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,4,258,647,40
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,5,276,647,43
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,6,300,647,46
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,7,257,647,40
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,8,240,647,37
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,9,245,647,38
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaCharStream,10,228,647,35
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,1,618,4257,15
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,2,535,4257,13
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,3,813,4257,19
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,4,554,4257,13
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,5,664,4257,16
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,6,440,4257,10
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,7,843,4257,20
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,8,603,4257,14
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,9,481,4257,11
default_60,19_jmca,com.soops.CEN4010.JMCA.JParser.JavaParserTokenManager,10,510,4257,12
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,1,94,607,15
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,2,91,607,15
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,3,175,607,29
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,4,96,607,16
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,5,176,607,29
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,6,127,607,21
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,7,98,607,16
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,8,93,607,15
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,9,41,607,7
default_60,19_jmca,com.soops.CEN4010.JMCA.JMCAAnalyzer,10,38,607,6
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,1,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,2,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,3,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,4,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,5,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,6,4,119,3
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,7,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,8,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,9,9,119,8
default_60,2_a4j,net.kencochrane.a4j.DAO.Product,10,9,119,8
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,1,473,878,54
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,2,348,878,40
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,3,408,878,46
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,4,463,878,53
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,5,462,878,53
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,6,473,878,54
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,7,332,878,38
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,8,472,878,54
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,9,473,878,54
default_60,2_a4j,net.kencochrane.a4j.file.FileUtil,10,467,878,53
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,1,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,2,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,3,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,4,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,5,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,6,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,7,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,8,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,9,37,39,95
default_60,21_geo-google,geo.google.datamodel.GeoStatusCode,10,37,39,95
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,1,42,106,40
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,2,37,106,35
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,3,30,106,28
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,4,31,106,29
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,5,30,106,28
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,6,39,106,37
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,7,30,106,28
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,8,45,106,42
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,9,36,106,34
default_60,21_geo-google,geo.google.mapping.AddressToUsAddressFunctor,10,30,106,28
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,1,58,142,41
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,2,59,142,42
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,3,56,142,39
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,4,57,142,40
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,5,56,142,39
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,6,57,142,40
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,7,57,142,40
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,8,59,142,42
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,9,59,142,42
default_60,22_byuic,com.yahoo.platform.yui.compressor.ScriptOrFnScope,10,57,142,40
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,1,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,2,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,3,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,4,170,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,5,175,256,68
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,6,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,7,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,8,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,9,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.YUICompressor,10,168,256,66
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,1,241,1489,16
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,2,263,1489,18
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,3,231,1489,16
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,4,183,1489,12
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,5,200,1489,13
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,6,253,1489,17
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,7,349,1489,23
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,8,228,1489,15
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,9,259,1489,17
default_60,22_byuic,com.yahoo.platform.yui.compressor.JavaScriptCompressor,10,159,1489,11
default_60,22_byuic,org.mozilla.javascript.Parser,1,379,2625,14
default_60,22_byuic,org.mozilla.javascript.Parser,2,403,2625,15
default_60,22_byuic,org.mozilla.javascript.Parser,3,425,2625,16
default_60,22_byuic,org.mozilla.javascript.Parser,4,365,2625,14
default_60,22_byuic,org.mozilla.javascript.Parser,5,449,2625,17
default_60,22_byuic,org.mozilla.javascript.Parser,6,357,2625,14
default_60,22_byuic,org.mozilla.javascript.Parser,7,388,2625,15
default_60,22_byuic,org.mozilla.javascript.Parser,8,437,2625,17
default_60,22_byuic,org.mozilla.javascript.Parser,9,378,2625,14
default_60,22_byuic,org.mozilla.javascript.Parser,10,377,2625,14
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,1,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,2,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,3,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,4,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,5,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,6,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,7,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,8,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,9,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.editing.MovePage,10,1,175,1
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,1,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,2,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,3,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,4,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,5,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,6,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,7,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,8,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,9,0,153,0
default_60,23_jwbf,net.sourceforge.jwbf.mediawiki.actions.queries.TemplateUserTitles,10,0,153,0
default_60,24_saxpath,org.saxpath.Axis,1,135,135,100
default_60,24_saxpath,org.saxpath.Axis,2,135,135,100
default_60,24_saxpath,org.saxpath.Axis,3,135,135,100
default_60,24_saxpath,org.saxpath.Axis,4,135,135,100
default_60,24_saxpath,org.saxpath.Axis,5,135,135,100
default_60,24_saxpath,org.saxpath.Axis,6,135,135,100
default_60,24_saxpath,org.saxpath.Axis,7,135,135,100
default_60,24_saxpath,org.saxpath.Axis,8,135,135,100
default_60,24_saxpath,org.saxpath.Axis,9,135,135,100
default_60,24_saxpath,org.saxpath.Axis,10,135,135,100
default_60,24_saxpath,com.werken.saxpath.XPathLexer,1,506,794,64
default_60,24_saxpath,com.werken.saxpath.XPathLexer,2,498,794,63
default_60,24_saxpath,com.werken.saxpath.XPathLexer,3,506,794,64
default_60,24_saxpath,com.werken.saxpath.XPathLexer,4,491,794,62
default_60,24_saxpath,com.werken.saxpath.XPathLexer,5,519,794,65
default_60,24_saxpath,com.werken.saxpath.XPathLexer,6,520,794,65
default_60,24_saxpath,com.werken.saxpath.XPathLexer,7,502,794,63
default_60,24_saxpath,com.werken.saxpath.XPathLexer,8,508,794,64
default_60,24_saxpath,com.werken.saxpath.XPathLexer,9,493,794,62
default_60,24_saxpath,com.werken.saxpath.XPathLexer,10,513,794,65
default_60,26_jipa,jipa.Main,1,211,527,40
default_60,26_jipa,jipa.Main,2,260,527,49
default_60,26_jipa,jipa.Main,3,154,527,29
default_60,26_jipa,jipa.Main,4,204,527,39
default_60,26_jipa,jipa.Main,5,213,527,40
default_60,26_jipa,jipa.Main,6,208,527,39
default_60,26_jipa,jipa.Main,7,159,527,30
default_60,26_jipa,jipa.Main,8,173,527,33
default_60,26_jipa,jipa.Main,9,158,527,30
default_60,26_jipa,jipa.Main,10,111,527,21
default_60,26_jipa,jipa.Variable,1,81,90,90
default_60,26_jipa,jipa.Variable,2,66,90,73
default_60,26_jipa,jipa.Variable,3,71,90,79
default_60,26_jipa,jipa.Variable,4,54,90,60
default_60,26_jipa,jipa.Variable,5,85,90,94
default_60,26_jipa,jipa.Variable,6,69,90,77
default_60,26_jipa,jipa.Variable,7,50,90,56
default_60,26_jipa,jipa.Variable,8,62,90,69
default_60,26_jipa,jipa.Variable,9,48,90,53
default_60,26_jipa,jipa.Variable,10,62,90,69
default_60,27_gangup,gui.AudioManager,1,34,219,16
default_60,27_gangup,gui.AudioManager,2,34,219,16
default_60,27_gangup,gui.AudioManager,3,34,219,16
default_60,27_gangup,gui.AudioManager,4,34,219,16
default_60,27_gangup,gui.AudioManager,5,34,219,16
default_60,27_gangup,gui.AudioManager,6,34,219,16
default_60,27_gangup,gui.AudioManager,7,34,219,16
default_60,27_gangup,gui.AudioManager,8,34,219,16
default_60,27_gangup,gui.AudioManager,9,34,219,16
default_60,27_gangup,gui.AudioManager,10,34,219,16
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,2,81,125,65
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,5,79,125,63
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,6,71,125,57
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,7,86,125,69
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,8,74,125,59
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,9,86,125,69
default_60,29_apbsmem,jahuwaldt.plot.PlotAxis,10,77,125,62
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,1,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,2,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,3,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,4,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,5,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,6,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,7,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,8,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,9,0,94,0
default_60,30_bpmail,ch.bluepenguin.email.client.tapestry.MessageList,10,0,94,0
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,1,41,82,50
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,2,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,3,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,4,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,5,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,6,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,7,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,8,42,82,51
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,9,41,82,50
default_60,31_xisemele,net.sf.xisemele.impl.OperationsHelperImpl,10,42,82,51
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,1,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,2,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,3,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,4,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,5,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,6,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,7,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,8,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,9,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.HttpAnalyzerView,10,13,2415,1
default_60,32_httpanalyzer,httpanalyzer.Password,1,158,374,42
default_60,32_httpanalyzer,httpanalyzer.Password,2,161,374,43
default_60,32_httpanalyzer,httpanalyzer.Password,3,158,374,42
default_60,32_httpanalyzer,httpanalyzer.Password,4,160,374,43
default_60,32_httpanalyzer,httpanalyzer.Password,5,158,374,42
default_60,32_httpanalyzer,httpanalyzer.Password,6,156,374,42
default_60,32_httpanalyzer,httpanalyzer.Password,7,160,374,43
default_60,32_httpanalyzer,httpanalyzer.Password,8,161,374,43
default_60,32_httpanalyzer,httpanalyzer.Password,9,162,374,43
default_60,32_httpanalyzer,httpanalyzer.Password,10,162,374,43
default_60,33_javaviewcontrol,com.pmdesigns.jvc.tools.TokenMgrError,1,119,123,97
default_60,33_javaviewcontrol,com.pmdesigns.jvc.tools.TokenMgrError,2,95,123,77
default_60,33_javaviewcontrol,com.pmdesigns.jvc.tools.TokenMgrError,3,106,123,86
default_60,33_javaviewcontrol,com.pmdesigns.jvc.tools.TokenMgrError,4,105,123,85
